mechanism,x_key,x,seed_mean,ci95,honesty,honesty_ci95,seeds
no_reputation,period,6100.0,0.9742400000000003,0.004039211328960151,0.9742400000000003,0.004039211328960151,50
no_reputation,period,6150.0,0.9753600000000006,0.003875653152695688,0.9753600000000006,0.003875653152695688,50
no_reputation,period,6200.0,0.9747200000000005,0.0045103611207973175,0.9747200000000005,0.0045103611207973175,50
no_reputation,period,6250.0,0.9750400000000005,0.004770516382950596,0.9750400000000005,0.004770516382950596,50
no_reputation,period,6300.0,0.9750400000000002,0.004329404873651809,0.9750400000000002,0.004329404873651809,50
no_reputation,period,6350.0,0.9759200000000005,0.004392285309494369,0.9759200000000005,0.004392285309494369,50
no_reputation,period,6400.0,0.9763200000000006,0.004290287151228928,0.9763200000000006,0.004290287151228928,50
no_reputation,period,6450.0,0.9779200000000003,0.004149989185528081,0.9779200000000003,0.004149989185528081,50
no_reputation,period,6500.0,0.9791200000000002,0.004174400919892581,0.9791200000000002,0.004174400919892581,50
no_reputation,period,6550.0,0.9796800000000002,0.004422738047861307,0.9796800000000002,0.004422738047861307,50
no_reputation,period,6600.0,0.9802400000000001,0.004216974763974766,0.9802400000000001,0.004216974763974766,50
no_reputation,period,6650.0,0.9796,0.003900752747868036,0.9796,0.003900752747868036,50
no_reputation,period,6700.0,0.9783200000000004,0.0036949137797789035,0.9783200000000004,0.0036949137797789035,50
no_reputation,period,6750.0,0.9780800000000005,0.0036823310877757897,0.9780800000000005,0.0036823310877757897,50
no_reputation,period,6800.0,0.9788800000000003,0.003639844919773371,0.9788800000000003,0.003639844919773371,50
no_reputation,period,6850.0,0.9801600000000005,0.003597693839114166,0.9801600000000005,0.003597693839114166,50
no_reputation,period,6900.0,0.9811200000000002,0.003892962758619715,0.9811200000000002,0.003892962758619715,50
no_reputation,period,6950.0,0.9820000000000002,0.003881410053060617,0.9820000000000002,0.003881410053060617,50
no_reputation,period,7000.0,0.9815200000000007,0.004237627713709645,0.9815200000000007,0.004237627713709645,50
no_reputation,period,7050.0,0.9810400000000002,0.004348197162043141,0.9810400000000002,0.004348197162043141,50
no_reputation,period,7100.0,0.9796800000000003,0.0048605419286330675,0.9796800000000003,0.0048605419286330675,50
no_reputation,period,7150.0,0.9810400000000006,0.0045290672947087066,0.9810400000000006,0.0045290672947087066,50
no_reputation,period,7200.0,0.9816800000000003,0.00432668046428206,0.9816800000000003,0.00432668046428206,50
no_reputation,period,7250.0,0.9823999999999999,0.003680695586434719,0.9823999999999999,0.003680695586434719,50
no_reputation,period,7300.0,0.9836800000000002,0.003700002681080113,0.9836800000000002,0.003700002681080113,50
no_reputation,period,7350.0,0.9854400000000004,0.0034247834617680607,0.9854400000000004,0.0034247834617680607,50
no_reputation,period,7400.0,0.9849600000000004,0.003636534966145661,0.9849600000000004,0.003636534966145661,50
no_reputation,period,7450.0,0.9844000000000002,0.0035293330814758785,0.9844000000000002,0.0035293330814758785,50
no_reputation,period,7500.0,0.9860000000000005,0.0033693204062540598,0.9860000000000005,0.0033693204062540598,50
no_reputation,period,7550.0,0.9856000000000006,0.0033073203654922843,0.9856000000000006,0.0033073203654922843,50
no_reputation,period,7600.0,0.9843200000000007,0.003561811314485934,0.9843200000000007,0.003561811314485934,50
no_reputation,period,7650.0,0.9844000000000003,0.003641292078369987,0.9844000000000003,0.003641292078369987,50
no_reputation,period,7700.0,0.9844000000000003,0.003571728993078845,0.9844000000000003,0.003571728993078845,50
no_reputation,period,7750.0,0.9839200000000002,0.003430126854797067,0.9839200000000002,0.003430126854797067,50
no_reputation,period,7800.0,0.9842400000000001,0.003572852664188663,0.9842400000000001,0.003572852664188663,50
no_reputation,period,7850.0,0.9848800000000004,0.003756861328289883,0.9848800000000004,0.003756861328289883,50
no_reputation,period,7900.0,0.9851200000000003,0.003788448632355998,0.9851200000000003,0.003788448632355998,50
no_reputation,period,7950.0,0.9859200000000008,0.0036891378721864033,0.9859200000000008,0.0036891378721864033,50
no_reputation,period,8000.0,0.9857600000000004,0.0033236648687856632,0.9857600000000004,0.0033236648687856632,50
centralized,period,250.0,0.7735199999999999,0.010695595385017149,0.7735199999999999,0.010695595385017149,50
centralized,period,300.0,0.7574400000000001,0.0125954146323176,0.7574400000000001,0.0125954146323176,50
centralized,period,350.0,0.7532000000000003,0.013013706005592733,0.7532000000000003,0.013013706005592733,50
centralized,period,400.0,0.7566400000000004,0.012442307798796823,0.7566400000000004,0.012442307798796823,50
centralized,period,450.0,0.7600000000000001,0.012533996010849861,0.7600000000000001,0.012533996010849861,50
centralized,period,500.0,0.7683200000000003,0.012898666126386878,0.7683200000000003,0.012898666126386878,50
centralized,period,550.0,0.7717600000000003,0.012806082154976216,0.7717600000000003,0.012806082154976216,50
centralized,period,600.0,0.7728800000000003,0.011902159427599694,0.7728800000000003,0.011902159427599694,50
centralized,period,650.0,0.7770400000000004,0.01210389964267716,0.7770400000000004,0.01210389964267716,50
centralized,period,700.0,0.7824800000000005,0.013261272964538518,0.7824800000000005,0.013261272964538518,50
centralized,period,750.0,0.78856,0.012685225018106705,0.78856,0.012685225018106705,50
centralized,period,800.0,0.7949600000000003,0.012254274134358194,0.7949600000000003,0.012254274134358194,50
centralized,period,850.0,0.8037600000000005,0.011176253225477677,0.8037600000000005,0.011176253225477677,50
centralized,period,900.0,0.8047200000000002,0.01145183432642999,0.8047200000000002,0.01145183432642999,50
centralized,period,950.0,0.8090400000000004,0.01090907597186857,0.8090400000000004,0.01090907597186857,50
centralized,period,1000.0,0.8124000000000002,0.010616394868315714,0.8124000000000002,0.010616394868315714,50
centralized,period,1050.0,0.8147200000000003,0.01026604487814076,0.8147200000000003,0.01026604487814076,50
centralized,period,1100.0,0.8173600000000001,0.009656998258258111,0.8173600000000001,0.009656998258258111,50
centralized,period,1150.0,0.8243200000000002,0.00982499851603043,0.8243200000000002,0.00982499851603043,50
centralized,period,1200.0,0.8274400000000002,0.0089291749764466,0.8274400000000002,0.0089291749764466,50
centralized,period,1250.0,0.8313600000000005,0.008896382150065281,0.8313600000000005,0.008896382150065281,50
centralized,period,1300.0,0.8349600000000004,0.00870380529193985,0.8349600000000004,0.00870380529193985,50
centralized,period,1350.0,0.8396000000000002,0.009744000000000008,0.8396000000000002,0.009744000000000008,50
centralized,period,1400.0,0.8413600000000002,0.010163307304219438,0.8413600000000002,0.010163307304219438,50
centralized,period,1450.0,0.8443200000000002,0.009972000994785356,0.8443200000000002,0.009972000994785356,50
centralized,period,1500.0,0.8491200000000002,0.010134706657816999,0.8491200000000002,0.010134706657816999,50
centralized,period,1550.0,0.8503200000000003,0.009629629475737898,0.8503200000000003,0.009629629475737898,50
centralized,period,1600.0,0.8535200000000003,0.009082060594380556,0.8535200000000003,0.009082060594380556,50
centralized,period,1650.0,0.8580000000000002,0.008693537829905621,0.8580000000000002,0.008693537829905621,50
centralized,period,1700.0,0.8645600000000004,0.008497279903592685,0.8645600000000004,0.008497279903592685,50
centralized,period,1750.0,0.8647200000000004,0.009042749882640795,0.8647200000000004,0.009042749882640795,50
centralized,period,1800.0,0.8716000000000004,0.009504175082562407,0.8716000000000004,0.009504175082562407,50
centralized,period,1850.0,0.8760800000000003,0.009056057102293477,0.8760800000000003,0.009056057102293477,50
centralized,period,1900.0,0.8810400000000003,0.009051401800826217,0.8810400000000003,0.009051401800826217,50
centralized,period,1950.0,0.8808800000000006,0.009116249614836144,0.8808800000000006,0.009116249614836144,50
centralized,period,2000.0,0.8849600000000004,0.008325932654063452,0.8849600000000004,0.008325932654063452,50
centralized,period,2050.0,0.8851200000000001,0.008565005489782252,0.8851200000000001,0.008565005489782252,50
centralized,period,2100.0,0.8866400000000002,0.008706110920497171,0.8866400000000002,0.008706110920497171,50
centralized,period,2150.0,0.8872000000000001,0.008973989079556545,0.8872000000000001,0.008973989079556545,50
centralized,period,2200.0,0.8906400000000002,0.00940695994251066,0.8906400000000002,0.00940695994251066,50
centralized,period,2250.0,0.8939200000000004,0.008679067820912574,0.8939200000000004,0.008679067820912574,50
centralized,period,2300.0,0.8978400000000003,0.008870541413014212,0.8978400000000003,0.008870541413014212,50
centralized,period,2350.0,0.8988000000000004,0.009548944234835604,0.8988000000000004,0.009548944234835604,50
centralized,period,2400.0,0.9016000000000004,0.008971193008736361,0.9016000000000004,0.008971193008736361,50
centralized,period,2450.0,0.9038400000000003,0.008482356804567947,0.9038400000000003,0.008482356804567947,50
centralized,period,2500.0,0.9064000000000004,0.007785409944248287,0.9064000000000004,0.007785409944248287,50
centralized,period,2550.0,0.9097600000000002,0.0070450047664994565,0.9097600000000002,0.0070450047664994565,50
centralized,period,2600.0,0.9113600000000004,0.00665381810391598,0.9113600000000004,0.00665381810391598,50
centralized,period,2650.0,0.9128000000000004,0.007327231400740671,0.9128000000000004,0.007327231400740671,50
centralized,period,2700.0,0.9146400000000002,0.00690272637151438,0.9146400000000002,0.00690272637151438,50
centralized,period,2750.0,0.9168000000000005,0.006764651654002597,0.9168000000000005,0.006764651654002597,50
centralized,period,2800.0,0.9143200000000001,0.007005472420900684,0.9143200000000001,0.007005472420900684,50
centralized,period,2850.0,0.9167200000000004,0.007078860744498373,0.9167200000000004,0.007078860744498373,50
centralized,period,2900.0,0.9185600000000004,0.007428429023690009,0.9185600000000004,0.007428429023690009,50
centralized,period,2950.0,0.9197600000000006,0.00833451595235141,0.9197600000000006,0.00833451595235141,50
centralized,period,3000.0,0.9213600000000003,0.008659881717437031,0.9213600000000003,0.008659881717437031,50
centralized,period,3050.0,0.9256000000000004,0.008372327752781787,0.9256000000000004,0.008372327752781787,50
centralized,period,3100.0,0.9274400000000003,0.008544388905006615,0.9274400000000003,0.008544388905006615,50
centralized,period,3150.0,0.9286400000000004,0.00845094736464499,0.9286400000000004,0.00845094736464499,50
centralized,period,3200.0,0.9280800000000003,0.007571365678660627,0.9280800000000003,0.007571365678660627,50
centralized,period,3250.0,0.9268000000000001,0.007334931219854762,0.9268000000000001,0.007334931219854762,50
centralized,period,3300.0,0.9276000000000004,0.007221177743277069,0.9276000000000004,0.007221177743277069,50
centralized,period,3350.0,0.92848,0.007431400449444243,0.92848,0.007431400449444243,50
centralized,period,3400.0,0.9283200000000004,0.007075847641095734,0.9283200000000004,0.007075847641095734,50
centralized,period,3450.0,0.9301600000000001,0.00650067142378386,0.9301600000000001,0.00650067142378386,50
centralized,period,3500.0,0.9335200000000005,0.0068196504778470935,0.9335200000000005,0.0068196504778470935,50
centralized,period,3550.0,0.9359200000000003,0.0065017519362092005,0.9359200000000003,0.0065017519362092005,50
centralized,period,3600.0,0.9362400000000002,0.006869207535080017,0.9362400000000002,0.006869207535080017,50
centralized,period,3650.0,0.9392000000000005,0.006690066666334504,0.9392000000000005,0.006690066666334504,50
centralized,period,3700.0,0.9416800000000005,0.006519477574161911,0.9416800000000005,0.006519477574161911,50
centralized,period,3750.0,0.9427200000000007,0.005868800000000005,0.9427200000000007,0.005868800000000005,50
centralized,period,3800.0,0.9446400000000004,0.006289415820249132,0.9446400000000004,0.006289415820249132,50
centralized,period,3850.0,0.9477600000000004,0.005302747604780001,0.9477600000000004,0.005302747604780001,50
centralized,period,3900.0,0.9478400000000005,0.004897154373715417,0.9478400000000005,0.004897154373715417,50
centralized,period,3950.0,0.9485600000000002,0.004688026211530822,0.9485600000000002,0.004688026211530822,50
centralized,period,4000.0,0.9485600000000005,0.00523417593896117,0.9485600000000005,0.00523417593896117,50
centralized,period,4050.0,0.9472800000000003,0.00512607739309504,0.9472800000000003,0.00512607739309504,50
centralized,period,4100.0,0.9468000000000003,0.005287776092082574,0.9468000000000003,0.005287776092082574,50
centralized,period,4150.0,0.9483200000000004,0.005692597635526337,0.9483200000000004,0.005692597635526337,50
centralized,period,4200.0,0.9502400000000005,0.005871877055933653,0.9502400000000005,0.005871877055933653,50
centralized,period,4250.0,0.9517600000000003,0.005279038942837989,0.9517600000000003,0.005279038942837989,50
centralized,period,4300.0,0.9530400000000008,0.005257132541604791,0.9530400000000008,0.005257132541604791,50
centralized,period,4350.0,0.9548000000000004,0.005192018489951673,0.9548000000000004,0.005192018489951673,50
centralized,period,4400.0,0.9566400000000003,0.00544260079006352,0.9566400000000003,0.00544260079006352,50
centralized,period,4450.0,0.9567200000000002,0.005299340094766522,0.9567200000000002,0.005299340094766522,50
centralized,period,4500.0,0.9560800000000004,0.005856175735068071,0.9560800000000004,0.005856175735068071,50
centralized,period,4550.0,0.9559200000000004,0.005433974074284864,0.9559200000000004,0.005433974074284864,50
centralized,period,4600.0,0.9533600000000004,0.005665074700301846,0.9533600000000004,0.005665074700301846,50
centralized,period,4650.0,0.9546400000000008,0.005198585900030896,0.9546400000000008,0.005198585900030896,50
centralized,period,4700.0,0.9568000000000005,0.005486857023834325,0.9568000000000005,0.005486857023834325,50
centralized,period,4750.0,0.9597600000000003,0.0051099992328766585,0.9597600000000003,0.0051099992328766585,50
centralized,period,4800.0,0.9629600000000005,0.005403045304270551,0.9629600000000005,0.005403045304270551,50
centralized,period,4850.0,0.9675200000000005,0.004802384474404359,0.9675200000000005,0.004802384474404359,50
centralized,period,4900.0,0.9679200000000004,0.004615106741994171,0.9679200000000004,0.004615106741994171,50
centralized,period,4950.0,0.9689600000000006,0.004471928729306856,0.9689600000000006,0.004471928729306856,50
centralized,period,5000.0,0.96872,0.00406725035374023,0.96872,0.00406725035374023,50
centralized,period,5050.0,0.9680800000000005,0.003921535699187248,0.9680800000000005,0.003921535699187248,50
centralized,period,5100.0,0.968,0.0043837664171349315,0.968,0.0043837664171349315,50
centralized,period,5150.0,0.9680000000000005,0.004232355372602829,0.9680000000000005,0.004232355372602829,50
centralized,period,5200.0,0.9687200000000007,0.004260065426727625,0.9687200000000007,0.004260065426727625,50
centralized,period,5250.0,0.9685600000000005,0.004480055999650009,0.9685600000000005,0.004480055999650009,50
centralized,period,5300.0,0.97072,0.004414789399280562,0.97072,0.004414789399280562,50
centralized,period,5350.0,0.9716800000000003,0.004301966508470288,0.9716800000000003,0.004301966508470288,50
centralized,period,5400.0,0.9718400000000006,0.00429683150239802,0.9718400000000006,0.00429683150239802,50
centralized,period,5450.0,0.9710400000000006,0.004696313720355578,0.9710400000000006,0.004696313720355578,50
centralized,period,5500.0,0.97152,0.004533662607649586,0.97152,0.004533662607649586,50
centralized,period,5550.0,0.9701600000000006,0.004608143331104191,0.9701600000000006,0.004608143331104191,50
centralized,period,5600.0,0.9692000000000001,0.004678598080622019,0.9692000000000001,0.004678598080622019,50
centralized,period,5650.0,0.9688800000000005,0.0047638328098286616,0.9688800000000005,0.0047638328098286616,50
centralized,period,5700.0,0.9713600000000006,0.004077538394669023,0.9713600000000006,0.004077538394669023,50
centralized,period,5750.0,0.9726400000000001,0.003635154929298065,0.9726400000000001,0.003635154929298065,50
centralized,period,5800.0,0.9740000000000006,0.0040521717633881255,0.9740000000000006,0.0040521717633881255,50
centralized,period,5850.0,0.9756000000000006,0.0034647666588097986,0.9756000000000006,0.0034647666588097986,50
centralized,period,5900.0,0.9757600000000007,0.003302841830908652,0.9757600000000007,0.003302841830908652,50
centralized,period,5950.0,0.9752000000000006,0.003127989769804245,0.9752000000000006,0.003127989769804245,50
centralized,period,6000.0,0.9750400000000005,0.003745290717688018,0.9750400000000005,0.003745290717688018,50
centralized,period,6050.0,0.9748000000000004,0.0034283710417631324,0.9748000000000004,0.0034283710417631324,50
centralized,period,6100.0,0.9742400000000003,0.004039211328960151,0.9742400000000003,0.004039211328960151,50
centralized,period,6150.0,0.9753600000000006,0.003875653152695688,0.9753600000000006,0.003875653152695688,50
centralized,period,6200.0,0.9747200000000005,0.0045103611207973175,0.9747200000000005,0.0045103611207973175,50
centralized,period,6250.0,0.9750400000000005,0.004770516382950596,0.9750400000000005,0.004770516382950596,50
centralized,period,6300.0,0.9750400000000002,0.004329404873651809,0.9750400000000002,0.004329404873651809,50
centralized,period,6350.0,0.9759200000000005,0.004392285309494369,0.9759200000000005,0.004392285309494369,50
centralized,period,6400.0,0.9763200000000006,0.004290287151228928,0.9763200000000006,0.004290287151228928,50
centralized,period,6450.0,0.9779200000000003,0.004149989185528081,0.9779200000000003,0.004149989185528081,50
centralized,period,6500.0,0.9791200000000002,0.004174400919892581,0.9791200000000002,0.004174400919892581,50
centralized,period,6550.0,0.9796800000000002,0.004422738047861307,0.9796800000000002,0.004422738047861307,50
centralized,period,6600.0,0.9802400000000001,0.004216974763974766,0.9802400000000001,0.004216974763974766,50
centralized,period,6650.0,0.9796,0.003900752747868036,0.9796,0.003900752747868036,50
centralized,period,6700.0,0.9783200000000004,0.0036949137797789035,0.9783200000000004,0.0036949137797789035,50
centralized,period,6750.0,0.9780800000000005,0.0036823310877757897,0.9780800000000005,0.0036823310877757897,50
centralized,period,6800.0,0.9788800000000003,0.003639844919773371,0.9788800000000003,0.003639844919773371,50
centralized,period,6850.0,0.9801600000000005,0.003597693839114166,0.9801600000000005,0.003597693839114166,50
centralized,period,6900.0,0.9811200000000002,0.003892962758619715,0.9811200000000002,0.003892962758619715,50
centralized,period,6950.0,0.9820000000000002,0.003881410053060617,0.9820000000000002,0.003881410053060617,50
centralized,period,7000.0,0.9815200000000007,0.004237627713709645,0.9815200000000007,0.004237627713709645,50
centralized,period,7050.0,0.9810400000000002,0.004348197162043141,0.9810400000000002,0.004348197162043141,50
centralized,period,7100.0,0.9796800000000003,0.0048605419286330675,0.9796800000000003,0.0048605419286330675,50
centralized,period,7150.0,0.9810400000000006,0.0045290672947087066,0.9810400000000006,0.0045290672947087066,50
centralized,period,7200.0,0.9816800000000003,0.00432668046428206,0.9816800000000003,0.00432668046428206,50
centralized,period,7250.0,0.9823999999999999,0.003680695586434719,0.9823999999999999,0.003680695586434719,50
centralized,period,7300.0,0.9836800000000002,0.003700002681080113,0.9836800000000002,0.003700002681080113,50
centralized,period,7350.0,0.9854400000000004,0.0034247834617680607,0.9854400000000004,0.0034247834617680607,50
centralized,period,7400.0,0.9849600000000004,0.003636534966145661,0.9849600000000004,0.003636534966145661,50
centralized,period,7450.0,0.9844000000000002,0.0035293330814758785,0.9844000000000002,0.0035293330814758785,50
centralized,period,7500.0,0.9860000000000005,0.0033693204062540598,0.9860000000000005,0.0033693204062540598,50
centralized,period,7550.0,0.9856000000000006,0.0033073203654922843,0.9856000000000006,0.0033073203654922843,50
centralized,period,7600.0,0.9843200000000007,0.003561811314485934,0.9843200000000007,0.003561811314485934,50
centralized,period,7650.0,0.9844000000000003,0.003641292078369987,0.9844000000000003,0.003641292078369987,50
centralized,period,7700.0,0.9844000000000003,0.003571728993078845,0.9844000000000003,0.003571728993078845,50
centralized,period,7750.0,0.9839200000000002,0.003430126854797067,0.9839200000000002,0.003430126854797067,50
centralized,period,7800.0,0.9842400000000001,0.003572852664188663,0.9842400000000001,0.003572852664188663,50
centralized,period,7850.0,0.9848800000000004,0.003756861328289883,0.9848800000000004,0.003756861328289883,50
centralized,period,7900.0,0.9851200000000003,0.003788448632355998,0.9851200000000003,0.003788448632355998,50
centralized,period,7950.0,0.9859200000000008,0.0036891378721864033,0.9859200000000008,0.0036891378721864033,50
centralized,period,8000.0,0.9857600000000004,0.0033236648687856632,0.9857600000000004,0.0033236648687856632,50
receipt_only,period,250.0,0.6162400000000001,0.021789582009758716,0.6162400000000001,0.021789582009758716,50
receipt_only,period,300.0,0.5417600000000001,0.02208094699418484,0.5417600000000001,0.02208094699418484,50
receipt_only,period,350.0,0.4844000000000001,0.0222237465788287,0.4844000000000001,0.0222237465788287,50
receipt_only,period,400.0,0.44184000000000007,0.022177368846641843,0.44184000000000007,0.022177368846641843,50
receipt_only,period,450.0,0.40432000000000007,0.021308087568808233,0.40432000000000007,0.021308087568808233,50
receipt_only,period,500.0,0.37495999999999996,0.020545587228405028,0.37495999999999996,0.020545587228405028,50
receipt_only,period,550.0,0.3544000000000001,0.019878028071214703,0.3544000000000001,0.019878028071214703,50
receipt_only,period,600.0,0.33576000000000006,0.01890035756698799,0.33576000000000006,0.01890035756698799,50
receipt_only,period,650.0,0.32096,0.01945393252172938,0.32096,0.01945393252172938,50
receipt_only,period,700.0,0.3084,0.020353515666832595,0.3084,0.020353515666832595,50
receipt_only,period,750.0,0.29768,0.01798859471554129,0.29768,0.01798859471554129,50
receipt_only,period,800.0,0.28624000000000005,0.016914833140176107,0.28624000000000005,0.016914833140176107,50
receipt_only,period,850.0,0.27592,0.01612720664715375,0.27592,0.01612720664715375,50
receipt_only,period,900.0,0.2668,0.016656399610960347,0.2668,0.016656399610960347,50
receipt_only,period,950.0,0.26008,0.015754208397758363,0.26008,0.015754208397758363,50
receipt_only,period,1000.0,0.25448,0.015397275104381294,0.25448,0.015397275104381294,50
receipt_only,period,1050.0,0.25136,0.01573169079787675,0.25136,0.01573169079787675,50
receipt_only,period,1100.0,0.2488000000000001,0.01570238402281641,0.2488000000000001,0.01570238402281641,50
receipt_only,period,1150.0,0.24384000000000008,0.014765253569106084,0.24384000000000008,0.014765253569106084,50
receipt_only,period,1200.0,0.23832,0.014628915060249685,0.23832,0.014628915060249685,50
receipt_only,period,1250.0,0.23784000000000013,0.014067859857135344,0.23784000000000013,0.014067859857135344,50
receipt_only,period,1300.0,0.23528,0.01371291702884547,0.23528,0.01371291702884547,50
receipt_only,period,1350.0,0.23344000000000004,0.013714874471171803,0.23344000000000004,0.013714874471171803,50
receipt_only,period,1400.0,0.22936,0.013450467923459022,0.22936,0.013450467923459022,50
receipt_only,period,1450.0,0.22647999999999996,0.013709623504677287,0.22647999999999996,0.013709623504677287,50
receipt_only,period,1500.0,0.2235999999999999,0.014387096440908432,0.2235999999999999,0.014387096440908432,50
receipt_only,period,1550.0,0.21935999999999997,0.01399123437585119,0.21935999999999997,0.01399123437585119,50
receipt_only,period,1600.0,0.21464,0.012537218166722633,0.21464,0.012537218166722633,50
receipt_only,period,1650.0,0.21336,0.013027886987535625,0.21336,0.013027886987535625,50
receipt_only,period,1700.0,0.20927999999999994,0.01345574544348993,0.20927999999999994,0.01345574544348993,50
receipt_only,period,1750.0,0.2035199999999999,0.012952624469195421,0.2035199999999999,0.012952624469195421,50
receipt_only,period,1800.0,0.20079999999999998,0.012679270641484075,0.20079999999999998,0.012679270641484075,50
receipt_only,period,1850.0,0.19776,0.01251628939262751,0.19776,0.01251628939262751,50
receipt_only,period,1900.0,0.19159999999999996,0.012546499750926553,0.19159999999999996,0.012546499750926553,50
receipt_only,period,1950.0,0.19032,0.012546179810603705,0.19032,0.012546179810603705,50
receipt_only,period,2000.0,0.18815999999999997,0.013310501454115095,0.18815999999999997,0.013310501454115095,50
receipt_only,period,2050.0,0.18391999999999997,0.014340356837959091,0.18391999999999997,0.014340356837959091,50
receipt_only,period,2100.0,0.17952,0.015110688688474792,0.17952,0.015110688688474792,50
receipt_only,period,2150.0,0.17999999999999997,0.014797569530162714,0.17999999999999997,0.014797569530162714,50
receipt_only,period,2200.0,0.174,0.014501729552022407,0.174,0.014501729552022407,50
receipt_only,period,2250.0,0.16808000000000003,0.013251053174748036,0.16808000000000003,0.013251053174748036,50
receipt_only,period,2300.0,0.16616000000000003,0.012959537374459013,0.16616000000000003,0.012959537374459013,50
receipt_only,period,2350.0,0.16519999999999999,0.01296735593712149,0.16519999999999999,0.01296735593712149,50
receipt_only,period,2400.0,0.15911999999999998,0.012874233143764329,0.15911999999999998,0.012874233143764329,50
receipt_only,period,2450.0,0.15760000000000002,0.012545999840586642,0.15760000000000002,0.012545999840586642,50
receipt_only,period,2500.0,0.15679999999999997,0.013020933299882926,0.15679999999999997,0.013020933299882926,50
receipt_only,period,2550.0,0.15447999999999998,0.012505721596133506,0.15447999999999998,0.012505721596133506,50
receipt_only,period,2600.0,0.15144,0.011714600367063318,0.15144,0.011714600367063318,50
receipt_only,period,2650.0,0.15072000000000002,0.0115168244512105,0.15072000000000002,0.0115168244512105,50
receipt_only,period,2700.0,0.14824000000000004,0.01179655119770181,0.14824000000000004,0.01179655119770181,50
receipt_only,period,2750.0,0.14815999999999996,0.013196927254478597,0.14815999999999996,0.013196927254478597,50
receipt_only,period,2800.0,0.14567999999999995,0.012959305067788161,0.14567999999999995,0.012959305067788161,50
receipt_only,period,2850.0,0.14407999999999999,0.013163674040327799,0.14407999999999999,0.013163674040327799,50
receipt_only,period,2900.0,0.14184000000000002,0.013788669296201135,0.14184000000000002,0.013788669296201135,50
receipt_only,period,2950.0,0.14120000000000002,0.013195577440945886,0.14120000000000002,0.013195577440945886,50
receipt_only,period,3000.0,0.13591999999999999,0.012181749391610385,0.13591999999999999,0.012181749391610385,50
receipt_only,period,3050.0,0.13216,0.012350426428265542,0.13216,0.012350426428265542,50
receipt_only,period,3100.0,0.12488000000000002,0.011079036376869605,0.12488000000000002,0.011079036376869605,50
receipt_only,period,3150.0,0.12207999999999998,0.01104035987819238,0.12207999999999998,0.01104035987819238,50
receipt_only,period,3200.0,0.11552000000000001,0.010968317311237855,0.11552000000000001,0.010968317311237855,50
receipt_only,period,3250.0,0.11303999999999999,0.011195093325202788,0.11303999999999999,0.011195093325202788,50
receipt_only,period,3300.0,0.11104000000000003,0.011773453637739437,0.11104000000000003,0.011773453637739437,50
receipt_only,period,3350.0,0.11176000000000004,0.012267778778572753,0.11176000000000004,0.012267778778572753,50
receipt_only,period,3400.0,0.11071999999999997,0.012751169257758287,0.11071999999999997,0.012751169257758287,50
receipt_only,period,3450.0,0.10976000000000001,0.0124479522878263,0.10976000000000001,0.0124479522878263,50
receipt_only,period,3500.0,0.10968000000000004,0.012486046125175095,0.10968000000000004,0.012486046125175095,50
receipt_only,period,3550.0,0.10912000000000001,0.012354650907249463,0.10912000000000001,0.012354650907249463,50
receipt_only,period,3600.0,0.10888,0.01192532326773577,0.10888,0.01192532326773577,50
receipt_only,period,3650.0,0.10832000000000003,0.011718518841560138,0.10832000000000003,0.011718518841560138,50
receipt_only,period,3700.0,0.10936000000000001,0.011672979369466907,0.10936000000000001,0.011672979369466907,50
receipt_only,period,3750.0,0.10552000000000003,0.011019092550659514,0.10552000000000003,0.011019092550659514,50
receipt_only,period,3800.0,0.10335999999999998,0.010750506562948558,0.10335999999999998,0.010750506562948558,50
receipt_only,period,3850.0,0.10040000000000003,0.010642357633532147,0.10040000000000003,0.010642357633532147,50
receipt_only,period,3900.0,0.09824000000000002,0.009686957631785122,0.09824000000000002,0.009686957631785122,50
receipt_only,period,3950.0,0.09416000000000002,0.010048116687220547,0.09416000000000002,0.010048116687220547,50
receipt_only,period,4000.0,0.09376000000000007,0.010020489217598114,0.09376000000000007,0.010020489217598114,50
receipt_only,period,4050.0,0.09368000000000004,0.009805189026224839,0.09368000000000004,0.009805189026224839,50
receipt_only,period,4100.0,0.09392000000000003,0.009603933060991212,0.09392000000000003,0.009603933060991212,50
receipt_only,period,4150.0,0.09136000000000001,0.009790517011884511,0.09136000000000001,0.009790517011884511,50
receipt_only,period,4200.0,0.08920000000000003,0.0097207999670809,0.08920000000000003,0.0097207999670809,50
receipt_only,period,4250.0,0.08728000000000004,0.010021816074943702,0.08728000000000004,0.010021816074943702,50
receipt_only,period,4300.0,0.08504000000000003,0.010653101828106215,0.08504000000000003,0.010653101828106215,50
receipt_only,period,4350.0,0.08192000000000003,0.009945297292690652,0.08192000000000003,0.009945297292690652,50
receipt_only,period,4400.0,0.08072000000000004,0.009791362593633227,0.08072000000000004,0.009791362593633227,50
receipt_only,period,4450.0,0.08208000000000006,0.009448552600266348,0.08208000000000006,0.009448552600266348,50
receipt_only,period,4500.0,0.08416000000000004,0.009222055788163505,0.08416000000000004,0.009222055788163505,50
receipt_only,period,4550.0,0.08536000000000005,0.009207489959809894,0.08536000000000005,0.009207489959809894,50
receipt_only,period,4600.0,0.08696000000000005,0.010064581986351944,0.08696000000000005,0.010064581986351944,50
